Profiling_ID,Item_ID,Item_Category,Priority_Level,Warehouse_Code,Storage_Zone,Movement_Velocity,Last_Profiled_Date
PROF4004131,ITEM104131,Packaging,Medium,WH_CHN_01,Zone B,Slow Moving,2023-08-03
PROF4004132,ITEM104132,Finished Goods,Medium,WH_DEL_01,Zone C,Slow Moving,2024-08-25
PROF4004133,ITEM104133,Raw Material,High,WH_MUM_01,Zone B,Slow Moving,2023-09-04
PROF4004134,ITEM104134,Raw Material,High,WH_BLR_01,Zone C,Slow Moving,2023-04-13
PROF4004135,ITEM104135,Spare Parts,Low,WH_DEL_01,Overflow,Slow Moving,2023-05-31
PROF4004136,ITEM104136,Consumables,High,WH_PUN_01,Zone A,Slow Moving,2024-10-11
PROF4004137,ITEM104137,Finished Goods,High,WH_PUN_01,Zone C,Slow Moving,2023-04-13
PROF4004138,ITEM104138,Raw Material,Medium,WH_PUN_01,Zone A,Slow Moving,2024-05-23
PROF4004139,ITEM104139,Raw Material,Low,WH_BLR_01,Zone B,Slow Moving,2024-11-19
PROF4004140,ITEM104140,Finished Goods,Medium,WH_NAG_01,Zone C,Slow Moving,2023-09-17
PROF4004141,ITEM104141,Finished Goods,Medium,WH_BLR_01,Zone A,Slow Moving,2024-08-28
PROF4004142,ITEM104142,Spare Parts,Low,WH_BLR_01,Zone A,Slow Moving,2024-04-07
PROF4004143,ITEM104143,Raw Material,Medium,WH_MUM_01,Zone A,Slow Moving,2023-06-07
PROF4004144,ITEM104144,Finished Goods,Medium,WH_PUN_01,Overflow,Slow Moving,2023-11-01
PROF4004145,ITEM104145,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2024-09-26
PROF4004146,ITEM104146,Raw Material,Medium,WH_DEL_01,Overflow,Slow Moving,2024-06-08
PROF4004147,ITEM104147,Spare Parts,Medium,WH_DEL_01,Zone B,Slow Moving,2024-09-24
PROF4004148,ITEM104148,Consumables,Medium,WH_CHN_01,Zone B,Slow Moving,2024-02-28
PROF4004149,ITEM104149,Spare Parts,High,WH_BLR_01,Zone C,Slow Moving,2024-10-07
PROF4004150,ITEM104150,Packaging,Medium,WH_CHN_01,Zone B,Slow Moving,2024-12-19
PROF4004151,ITEM104151,Packaging,Low,WH_NAG_01,Zone A,Slow Moving,2023-12-24
PROF4004152,ITEM104152,Finished Goods,Medium,WH_PUN_01,Zone A,Slow Moving,2023-01-06
PROF4004153,ITEM104153,Finished Goods,Medium,WH_MUM_01,Zone C,Slow Moving,2023-01-10
PROF4004154,ITEM104154,Raw Material,Medium,WH_NAG_01,Zone B,Slow Moving,2023-10-06
PROF4004155,ITEM104155,Packaging,Medium,WH_BLR_01,Overflow,Slow Moving,2023-12-30
PROF4004156,ITEM104156,Spare Parts,High,WH_BLR_01,Zone B,Slow Moving,2023-01-22
PROF4004157,ITEM104157,Finished Goods,Medium,WH_MUM_01,Zone A,Slow Moving,2024-10-11
PROF4004158,ITEM104158,Raw Material,Low,WH_CHN_01,Zone A,Slow Moving,2024-09-03
PROF4004159,ITEM104159,Packaging,Medium,WH_BLR_01,Zone B,Slow Moving,2023-07-06
PROF4004160,ITEM104160,Finished Goods,Medium,WH_CHN_01,Zone A,Slow Moving,2024-04-01
PROF4004161,ITEM104161,Finished Goods,Medium,WH_MUM_01,Zone C,Slow Moving,2023-06-26
PROF4004162,ITEM104162,Finished Goods,High,WH_BLR_01,Zone B,Slow Moving,2023-05-13
PROF4004163,ITEM104163,Raw Material,Medium,WH_NAG_01,Zone B,Slow Moving,2024-12-04
PROF4004164,ITEM104164,Raw Material,Low,WH_PUN_01,Zone A,Slow Moving,2024-11-26
PROF4004165,ITEM104165,Packaging,Low,WH_NAG_01,Overflow,Slow Moving,2023-05-05
PROF4004166,ITEM104166,Raw Material,Low,WH_DEL_01,Zone A,Slow Moving,2023-04-01
PROF4004167,ITEM104167,Raw Material,High,WH_NAG_01,Overflow,Slow Moving,2024-10-27
PROF4004168,ITEM104168,Packaging,High,WH_MUM_01,Zone B,Slow Moving,2024-11-24
PROF4004169,ITEM104169,Consumables,Low,WH_PUN_01,Zone A,Slow Moving,2023-12-19
PROF4004170,ITEM104170,Packaging,Medium,WH_DEL_01,Zone B,Slow Moving,2024-04-08
PROF4004171,ITEM104171,Consumables,High,WH_PUN_01,Zone A,Slow Moving,2023-01-28
PROF4004172,ITEM104172,Raw Material,High,WH_CHN_01,Zone C,Slow Moving,2024-02-25
PROF4004173,ITEM104173,Finished Goods,Low,WH_MUM_01,Zone B,Slow Moving,2023-10-17
PROF4004174,ITEM104174,Raw Material,Low,WH_DEL_01,Zone A,Slow Moving,2024-09-04
PROF4004175,ITEM104175,Consumables,Medium,WH_DEL_01,Zone B,Slow Moving,2024-10-26
PROF4004176,ITEM104176,Raw Material,Medium,WH_PUN_01,Zone C,Slow Moving,2023-08-21
PROF4004177,ITEM104177,Consumables,Low,WH_DEL_01,Zone B,Slow Moving,2023-02-13
PROF4004178,ITEM104178,Packaging,Medium,WH_NAG_01,Zone C,Slow Moving,2023-09-27
PROF4004179,ITEM104179,Spare Parts,Low,WH_NAG_01,Zone B,Slow Moving,2023-10-16
PROF4004180,ITEM104180,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2023-11-20
PROF4004181,ITEM104181,Finished Goods,Low,WH_MUM_01,Zone B,Slow Moving,2024-03-28
PROF4004182,ITEM104182,Raw Material,High,WH_PUN_01,Zone A,Slow Moving,2023-05-21
PROF4004183,ITEM104183,Finished Goods,High,WH_PUN_01,Zone B,Slow Moving,2023-09-10
PROF4004184,ITEM104184,Raw Material,High,WH_NAG_01,Zone B,Slow Moving,2023-09-01
PROF4004185,ITEM104185,Raw Material,High,WH_MUM_01,Zone A,Slow Moving,2024-12-07
PROF4004186,ITEM104186,Spare Parts,High,WH_PUN_01,Zone C,Slow Moving,2024-04-28
PROF4004187,ITEM104187,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2023-04-22
PROF4004188,ITEM104188,Raw Material,Medium,WH_DEL_01,Zone A,Slow Moving,2024-08-11
PROF4004189,ITEM104189,Consumables,High,WH_DEL_01,Zone C,Slow Moving,2023-01-31
PROF4004190,ITEM104190,Packaging,High,WH_NAG_01,Zone A,Slow Moving,2024-08-21
PROF4004191,ITEM104191,Raw Material,High,WH_PUN_01,Zone A,Slow Moving,2024-11-19
PROF4004192,ITEM104192,Packaging,Low,WH_NAG_01,Zone B,Slow Moving,2024-08-29
PROF4004193,ITEM104193,Raw Material,High,WH_MUM_01,Zone A,Slow Moving,2023-02-08
PROF4004194,ITEM104194,Packaging,High,WH_DEL_01,Zone B,Slow Moving,2023-02-10
PROF4004195,ITEM104195,Raw Material,High,WH_BLR_01,Zone A,Slow Moving,2024-12-28
PROF4004196,ITEM104196,Finished Goods,Medium,WH_CHN_01,Zone C,Slow Moving,2024-11-04
PROF4004197,ITEM104197,Raw Material,Medium,WH_BLR_01,Overflow,Slow Moving,2024-12-24
PROF4004198,ITEM104198,Finished Goods,Low,WH_CHN_01,Zone C,Slow Moving,2023-03-10
PROF4004199,ITEM104199,Raw Material,Medium,WH_MUM_01,Zone B,Slow Moving,2024-02-02
PROF4004200,ITEM104200,Finished Goods,High,WH_BLR_01,Zone A,Slow Moving,2024-10-11
PROF4004201,ITEM104201,Finished Goods,Medium,WH_MUM_01,Overflow,Slow Moving,2024-01-28
PROF4004202,ITEM104202,Finished Goods,Low,WH_PUN_01,Overflow,Slow Moving,2024-01-15
PROF4004203,ITEM104203,Packaging,Medium,WH_MUM_01,Zone C,Slow Moving,2024-10-06
PROF4004204,ITEM104204,Consumables,Low,WH_MUM_01,Zone C,Slow Moving,2023-01-03
PROF4004205,ITEM104205,Consumables,High,WH_CHN_01,Overflow,Slow Moving,2024-03-29
PROF4004206,ITEM104206,Finished Goods,High,WH_DEL_01,Zone C,Slow Moving,2024-09-10
PROF4004207,ITEM104207,Raw Material,Medium,WH_PUN_01,Zone C,Slow Moving,2024-01-16
PROF4004208,ITEM104208,Consumables,Medium,WH_PUN_01,Zone B,Slow Moving,2024-02-06
PROF4004209,ITEM104209,Consumables,Low,WH_MUM_01,Zone C,Slow Moving,2024-03-31
PROF4004210,ITEM104210,Raw Material,High,WH_NAG_01,Zone A,Slow Moving,2023-01-21
PROF4004211,ITEM104211,Consumables,Medium,WH_PUN_01,Overflow,Slow Moving,2023-02-06
PROF4004212,ITEM104212,Raw Material,Low,WH_PUN_01,Zone A,Slow Moving,2023-10-08
PROF4004213,ITEM104213,Packaging,Medium,WH_PUN_01,Zone C,Slow Moving,2023-04-07
PROF4004214,ITEM104214,Raw Material,High,WH_MUM_01,Zone A,Slow Moving,2024-02-20
PROF4004215,ITEM104215,Consumables,Low,WH_MUM_01,Overflow,Slow Moving,2024-06-30
PROF4004216,ITEM104216,Finished Goods,Low,WH_NAG_01,Zone A,Slow Moving,2023-06-30
PROF4004217,ITEM104217,Consumables,Medium,WH_DEL_01,Zone C,Slow Moving,2023-12-18
PROF4004218,ITEM104218,Spare Parts,Low,WH_NAG_01,Zone A,Slow Moving,2024-01-29
PROF4004219,ITEM104219,Raw Material,Medium,WH_PUN_01,Zone B,Slow Moving,2023-09-25
PROF4004220,ITEM104220,Packaging,High,WH_BLR_01,Overflow,Slow Moving,2023-11-30
PROF4004221,ITEM104221,Packaging,Medium,WH_CHN_01,Zone A,Slow Moving,2023-01-14
PROF4004222,ITEM104222,Consumables,Medium,WH_NAG_01,Zone A,Slow Moving,2023-04-15
PROF4004223,ITEM104223,Finished Goods,Low,WH_CHN_01,Zone A,Slow Moving,2023-06-06
PROF4004224,ITEM104224,Raw Material,High,WH_BLR_01,Overflow,Slow Moving,2024-02-10
PROF4004225,ITEM104225,Packaging,High,WH_DEL_01,Zone A,Slow Moving,2023-09-30
PROF4004226,ITEM104226,Spare Parts,High,WH_DEL_01,Zone A,Slow Moving,2024-01-31
PROF4004227,ITEM104227,Packaging,High,WH_NAG_01,Zone C,Slow Moving,2023-09-12
PROF4004228,ITEM104228,Raw Material,Medium,WH_DEL_01,Overflow,Slow Moving,2024-11-01
PROF4004229,ITEM104229,Finished Goods,Medium,WH_MUM_01,Zone A,Slow Moving,2023-10-10
PROF4004230,ITEM104230,Finished Goods,Medium,WH_MUM_01,Zone B,Slow Moving,2024-07-16
PROF4004231,ITEM104231,Raw Material,High,WH_MUM_01,Zone B,Slow Moving,2024-05-31
PROF4004232,ITEM104232,Raw Material,Low,WH_BLR_01,Zone C,Slow Moving,2023-06-22
PROF4004233,ITEM104233,Raw Material,High,WH_BLR_01,Zone B,Slow Moving,2024-04-23
PROF4004234,ITEM104234,Raw Material,Medium,WH_MUM_01,Zone B,Slow Moving,2024-05-08
PROF4004235,ITEM104235,Consumables,Medium,WH_BLR_01,Zone B,Slow Moving,2023-10-10
PROF4004236,ITEM104236,Finished Goods,Medium,WH_BLR_01,Zone B,Slow Moving,2023-03-08
PROF4004237,ITEM104237,Raw Material,Medium,WH_NAG_01,Zone A,Slow Moving,2023-02-06
PROF4004238,ITEM104238,Raw Material,Medium,WH_NAG_01,Zone C,Slow Moving,2024-07-05
PROF4004239,ITEM104239,Finished Goods,Medium,WH_CHN_01,Zone A,Slow Moving,2023-06-23
PROF4004240,ITEM104240,Packaging,Medium,WH_BLR_01,Zone A,Slow Moving,2023-06-15
PROF4004241,ITEM104241,Packaging,High,WH_PUN_01,Zone C,Slow Moving,2024-07-07
PROF4004242,ITEM104242,Finished Goods,Low,WH_MUM_01,Zone C,Slow Moving,2024-07-16
PROF4004243,ITEM104243,Raw Material,High,WH_PUN_01,Zone A,Slow Moving,2023-12-15
PROF4004244,ITEM104244,Spare Parts,Low,WH_BLR_01,Zone C,Slow Moving,2023-05-25
PROF4004245,ITEM104245,Consumables,Low,WH_DEL_01,Zone A,Slow Moving,2023-03-26
PROF4004246,ITEM104246,Packaging,Medium,WH_MUM_01,Zone B,Slow Moving,2023-07-29
PROF4004247,ITEM104247,Finished Goods,Low,WH_MUM_01,Zone B,Slow Moving,2024-12-28
PROF4004248,ITEM104248,Packaging,Medium,WH_PUN_01,Zone B,Slow Moving,2023-11-19
PROF4004249,ITEM104249,Packaging,Medium,WH_MUM_01,Zone C,Slow Moving,2023-01-11
PROF4004250,ITEM104250,Finished Goods,Medium,WH_DEL_01,Zone C,Slow Moving,2024-09-30
PROF4004251,ITEM104251,Finished Goods,Medium,WH_BLR_01,Overflow,Slow Moving,2023-06-04
PROF4004252,ITEM104252,Finished Goods,Low,WH_DEL_01,Zone A,Slow Moving,2024-05-02
PROF4004253,ITEM104253,Packaging,High,WH_PUN_01,Overflow,Slow Moving,2024-02-28
PROF4004254,ITEM104254,Packaging,Medium,WH_BLR_01,Zone A,Slow Moving,2024-07-10
PROF4004255,ITEM104255,Consumables,Medium,WH_BLR_01,Zone A,Slow Moving,2024-05-16
PROF4004256,ITEM104256,Finished Goods,Low,WH_DEL_01,Zone A,Slow Moving,2023-09-04
PROF4004257,ITEM104257,Finished Goods,Medium,WH_NAG_01,Zone C,Slow Moving,2024-05-20
PROF4004258,ITEM104258,Finished Goods,High,WH_CHN_01,Zone B,Slow Moving,2023-02-01
PROF4004259,ITEM104259,Spare Parts,Low,WH_PUN_01,Zone B,Slow Moving,2024-01-02
PROF4004260,ITEM104260,Packaging,High,WH_CHN_01,Zone B,Slow Moving,2023-09-26
PROF4004261,ITEM104261,Finished Goods,Medium,WH_NAG_01,Zone B,Slow Moving,2023-01-29
PROF4004262,ITEM104262,Spare Parts,Medium,WH_BLR_01,Zone C,Slow Moving,2023-06-09
PROF4004263,ITEM104263,Consumables,Low,WH_NAG_01,Zone C,Slow Moving,2023-03-26
PROF4004264,ITEM104264,Raw Material,High,WH_CHN_01,Zone B,Slow Moving,2023-04-21
PROF4004265,ITEM104265,Packaging,Low,WH_NAG_01,Zone B,Slow Moving,2024-05-10
PROF4004266,ITEM104266,Raw Material,Medium,WH_NAG_01,Zone B,Slow Moving,2023-01-05
PROF4004267,ITEM104267,Spare Parts,High,WH_NAG_01,Zone C,Slow Moving,2023-08-09
PROF4004268,ITEM104268,Finished Goods,High,WH_CHN_01,Zone B,Slow Moving,2024-03-13
PROF4004269,ITEM104269,Packaging,Medium,WH_NAG_01,Zone A,Slow Moving,2024-08-13
PROF4004270,ITEM104270,Packaging,Medium,WH_BLR_01,Zone C,Slow Moving,2024-04-17
PROF4004271,ITEM104271,Raw Material,Medium,WH_MUM_01,Zone B,Slow Moving,2024-03-24
PROF4004272,ITEM104272,Consumables,Medium,WH_NAG_01,Zone B,Slow Moving,2024-11-03
PROF4004273,ITEM104273,Packaging,Low,WH_PUN_01,Zone B,Slow Moving,2023-08-24
PROF4004274,ITEM104274,Raw Material,Low,WH_PUN_01,Zone A,Slow Moving,2024-09-14
PROF4004275,ITEM104275,Spare Parts,High,WH_BLR_01,Overflow,Slow Moving,2023-12-22
PROF4004276,ITEM104276,Spare Parts,High,WH_PUN_01,Zone B,Slow Moving,2023-02-12
PROF4004277,ITEM104277,Packaging,Medium,WH_BLR_01,Zone A,Slow Moving,2023-08-14
PROF4004278,ITEM104278,Raw Material,Low,WH_BLR_01,Zone C,Slow Moving,2024-01-29
PROF4004279,ITEM104279,Packaging,Low,WH_PUN_01,Zone C,Slow Moving,2024-09-19
PROF4004280,ITEM104280,Finished Goods,Medium,WH_NAG_01,Zone C,Slow Moving,2023-08-18
PROF4004281,ITEM104281,Finished Goods,Low,WH_BLR_01,Zone A,Slow Moving,2023-10-26
PROF4004282,ITEM104282,Finished Goods,Medium,WH_NAG_01,Zone A,Slow Moving,2024-10-29
PROF4004283,ITEM104283,Raw Material,High,WH_MUM_01,Zone A,Slow Moving,2023-01-17
PROF4004284,ITEM104284,Raw Material,Low,WH_MUM_01,Zone B,Slow Moving,2023-06-19
PROF4004285,ITEM104285,Raw Material,High,WH_DEL_01,Overflow,Slow Moving,2023-08-19
PROF4004286,ITEM104286,Raw Material,Medium,WH_MUM_01,Zone B,Slow Moving,2024-01-21
PROF4004287,ITEM104287,Finished Goods,High,WH_NAG_01,Overflow,Slow Moving,2024-02-04
PROF4004288,ITEM104288,Raw Material,Low,WH_MUM_01,Zone B,Slow Moving,2024-05-17
PROF4004289,ITEM104289,Finished Goods,Medium,WH_NAG_01,Zone C,Slow Moving,2024-08-15
PROF4004290,ITEM104290,Finished Goods,Low,WH_CHN_01,Zone B,Slow Moving,2024-02-11
PROF4004291,ITEM104291,Packaging,Medium,WH_PUN_01,Zone A,Slow Moving,2024-06-21
PROF4004292,ITEM104292,Finished Goods,High,WH_BLR_01,Zone A,Slow Moving,2023-06-19
PROF4004293,ITEM104293,Finished Goods,Medium,WH_BLR_01,Zone C,Slow Moving,2024-08-08
PROF4004294,ITEM104294,Raw Material,High,WH_PUN_01,Zone A,Slow Moving,2023-08-09
PROF4004295,ITEM104295,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2023-04-06
PROF4004296,ITEM104296,Raw Material,Medium,WH_DEL_01,Zone B,Slow Moving,2023-05-03
PROF4004297,ITEM104297,Raw Material,Medium,WH_MUM_01,Zone A,Slow Moving,2024-08-18
PROF4004298,ITEM104298,Spare Parts,Medium,WH_NAG_01,Overflow,Slow Moving,2024-01-16
PROF4004299,ITEM104299,Raw Material,Medium,WH_DEL_01,Zone A,Slow Moving,2023-12-08
PROF4004300,ITEM104300,Raw Material,Low,WH_DEL_01,Zone A,Slow Moving,2024-10-29
PROF4004301,ITEM104301,Raw Material,Low,WH_CHN_01,Zone C,Slow Moving,2023-01-14
PROF4004302,ITEM104302,Packaging,Medium,WH_MUM_01,Zone A,Slow Moving,2023-11-23
PROF4004303,ITEM104303,Finished Goods,Medium,WH_BLR_01,Zone B,Slow Moving,2023-09-17
PROF4004304,ITEM104304,Finished Goods,Low,WH_NAG_01,Zone C,Slow Moving,2024-12-12
PROF4004305,ITEM104305,Spare Parts,Medium,WH_MUM_01,Zone B,Slow Moving,2024-12-23
PROF4004306,ITEM104306,Packaging,High,WH_DEL_01,Zone A,Slow Moving,2024-03-05
PROF4004307,ITEM104307,Finished Goods,Medium,WH_CHN_01,Zone C,Slow Moving,2024-09-10
PROF4004308,ITEM104308,Consumables,High,WH_NAG_01,Overflow,Slow Moving,2024-11-16
PROF4004309,ITEM104309,Raw Material,Low,WH_NAG_01,Overflow,Slow Moving,2023-10-13
PROF4004310,ITEM104310,Raw Material,Medium,WH_MUM_01,Zone B,Slow Moving,2023-05-26
PROF4004311,ITEM104311,Raw Material,Medium,WH_PUN_01,Zone C,Slow Moving,2024-12-27
PROF4004312,ITEM104312,Consumables,Medium,WH_NAG_01,Zone C,Slow Moving,2024-07-23
PROF4004313,ITEM104313,Packaging,Low,WH_PUN_01,Zone B,Slow Moving,2023-07-07
PROF4004314,ITEM104314,Finished Goods,High,WH_DEL_01,Zone A,Slow Moving,2024-12-20
PROF4004315,ITEM104315,Spare Parts,High,WH_BLR_01,Zone A,Slow Moving,2024-02-17
PROF4004316,ITEM104316,Raw Material,Low,WH_DEL_01,Overflow,Slow Moving,2023-04-02
PROF4004317,ITEM104317,Raw Material,Medium,WH_PUN_01,Zone C,Slow Moving,2024-09-07
PROF4004318,ITEM104318,Spare Parts,Low,WH_BLR_01,Zone A,Slow Moving,2023-09-19
PROF4004319,ITEM104319,Consumables,High,WH_CHN_01,Zone B,Slow Moving,2024-06-29
PROF4004320,ITEM104320,Finished Goods,Medium,WH_CHN_01,Overflow,Slow Moving,2023-01-15
PROF4004321,ITEM104321,Finished Goods,Medium,WH_NAG_01,Zone A,Slow Moving,2024-12-10
PROF4004322,ITEM104322,Raw Material,Low,WH_CHN_01,Zone B,Slow Moving,2023-07-09
PROF4004323,ITEM104323,Finished Goods,Low,WH_MUM_01,Zone A,Slow Moving,2024-10-04
PROF4004324,ITEM104324,Finished Goods,High,WH_DEL_01,Zone C,Slow Moving,2023-07-23
PROF4004325,ITEM104325,Finished Goods,Medium,WH_MUM_01,Overflow,Slow Moving,2023-05-16
PROF4004326,ITEM104326,Raw Material,Medium,WH_PUN_01,Zone C,Slow Moving,2023-01-01
PROF4004327,ITEM104327,Raw Material,High,WH_DEL_01,Zone B,Slow Moving,2023-08-19
PROF4004328,ITEM104328,Packaging,Medium,WH_DEL_01,Zone A,Slow Moving,2023-03-02
PROF4004329,ITEM104329,Raw Material,Medium,WH_BLR_01,Zone A,Slow Moving,2024-06-29
PROF4004330,ITEM104330,Finished Goods,Low,WH_CHN_01,Zone A,Slow Moving,2023-02-15
PROF4004331,ITEM104331,Raw Material,Low,WH_NAG_01,Zone C,Slow Moving,2023-06-20
PROF4004332,ITEM104332,Finished Goods,Medium,WH_BLR_01,Zone B,Slow Moving,2023-12-20
PROF4004333,ITEM104333,Packaging,Medium,WH_DEL_01,Zone C,Slow Moving,2023-05-16
PROF4004334,ITEM104334,Finished Goods,Medium,WH_DEL_01,Zone A,Slow Moving,2024-01-18
PROF4004335,ITEM104335,Raw Material,High,WH_PUN_01,Zone A,Slow Moving,2023-05-16
PROF4004336,ITEM104336,Spare Parts,Low,WH_MUM_01,Zone C,Slow Moving,2024-03-22
PROF4004337,ITEM104337,Finished Goods,Medium,WH_BLR_01,Zone B,Slow Moving,2023-08-29
PROF4004338,ITEM104338,Spare Parts,High,WH_PUN_01,Zone A,Slow Moving,2024-04-11
PROF4004339,ITEM104339,Raw Material,Medium,WH_DEL_01,Zone B,Slow Moving,2023-03-12
PROF4004340,ITEM104340,Raw Material,Medium,WH_MUM_01,Zone C,Slow Moving,2023-12-04
PROF4004341,ITEM104341,Raw Material,Low,WH_BLR_01,Zone A,Slow Moving,2024-07-30
PROF4004342,ITEM104342,Packaging,Low,WH_BLR_01,Zone A,Slow Moving,2023-02-15
PROF4004343,ITEM104343,Consumables,High,WH_PUN_01,Zone C,Slow Moving,2023-04-14
PROF4004344,ITEM104344,Spare Parts,Medium,WH_NAG_01,Zone C,Slow Moving,2023-06-25
PROF4004345,ITEM104345,Raw Material,Medium,WH_DEL_01,Zone C,Slow Moving,2023-10-26
PROF4004346,ITEM104346,Spare Parts,Medium,WH_NAG_01,Zone B,Slow Moving,2023-05-19
PROF4004347,ITEM104347,Raw Material,Medium,WH_DEL_01,Zone C,Slow Moving,2024-05-16
PROF4004348,ITEM104348,Raw Material,High,WH_CHN_01,Zone A,Slow Moving,2024-01-25
PROF4004349,ITEM104349,Finished Goods,High,WH_CHN_01,Zone C,Slow Moving,2023-01-16
PROF4004350,ITEM104350,Finished Goods,High,WH_MUM_01,Zone C,Slow Moving,2023-03-18
PROF4004351,ITEM104351,Raw Material,Medium,WH_NAG_01,Zone C,Slow Moving,2023-03-28
PROF4004352,ITEM104352,Raw Material,Low,WH_MUM_01,Zone C,Slow Moving,2024-03-02
PROF4004353,ITEM104353,Raw Material,Medium,WH_MUM_01,Zone B,Slow Moving,2024-11-25
PROF4004354,ITEM104354,Raw Material,High,WH_BLR_01,Zone B,Slow Moving,2024-02-10
PROF4004355,ITEM104355,Raw Material,Medium,WH_MUM_01,Overflow,Slow Moving,2023-03-18
PROF4004356,ITEM104356,Finished Goods,High,WH_CHN_01,Overflow,Slow Moving,2023-08-13
PROF4004357,ITEM104357,Raw Material,Medium,WH_PUN_01,Zone C,Slow Moving,2023-02-12
PROF4004358,ITEM104358,Finished Goods,Low,WH_DEL_01,Zone B,Slow Moving,2024-04-05
PROF4004359,ITEM104359,Raw Material,Medium,WH_BLR_01,Overflow,Slow Moving,2023-03-16
PROF4004360,ITEM104360,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2024-12-15
PROF4004361,ITEM104361,Finished Goods,High,WH_BLR_01,Zone B,Slow Moving,2024-04-02
PROF4004362,ITEM104362,Finished Goods,High,WH_DEL_01,Zone A,Slow Moving,2024-01-10
PROF4004363,ITEM104363,Finished Goods,Medium,WH_DEL_01,Zone A,Slow Moving,2023-07-13
PROF4004364,ITEM104364,Finished Goods,High,WH_CHN_01,Overflow,Slow Moving,2023-04-19
PROF4004365,ITEM104365,Raw Material,Low,WH_NAG_01,Zone C,Slow Moving,2024-08-15
PROF4004366,ITEM104366,Raw Material,High,WH_DEL_01,Zone C,Slow Moving,2024-01-05
PROF4004367,ITEM104367,Consumables,High,WH_CHN_01,Zone B,Slow Moving,2024-05-17
PROF4004368,ITEM104368,Raw Material,High,WH_DEL_01,Zone A,Slow Moving,2024-09-15
PROF4004369,ITEM104369,Finished Goods,High,WH_MUM_01,Overflow,Slow Moving,2023-10-27
PROF4004370,ITEM104370,Consumables,Medium,WH_NAG_01,Overflow,Slow Moving,2023-05-28
PROF4004371,ITEM104371,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2023-06-11
PROF4004372,ITEM104372,Spare Parts,Medium,WH_CHN_01,Zone B,Slow Moving,2024-04-04
PROF4004373,ITEM104373,Finished Goods,Low,WH_NAG_01,Overflow,Slow Moving,2023-02-12
PROF4004374,ITEM104374,Packaging,Medium,WH_BLR_01,Zone C,Slow Moving,2023-06-11
PROF4004375,ITEM104375,Raw Material,Medium,WH_CHN_01,Zone B,Slow Moving,2024-04-05
PROF4004376,ITEM104376,Finished Goods,Medium,WH_PUN_01,Zone A,Slow Moving,2024-12-31
PROF4004377,ITEM104377,Raw Material,Low,WH_PUN_01,Zone B,Slow Moving,2024-04-29
PROF4004378,ITEM104378,Packaging,Low,WH_NAG_01,Zone A,Slow Moving,2024-04-18
PROF4004379,ITEM104379,Raw Material,High,WH_BLR_01,Zone B,Slow Moving,2024-05-21
PROF4004380,ITEM104380,Finished Goods,Medium,WH_PUN_01,Overflow,Slow Moving,2024-07-08
PROF4004381,ITEM104381,Spare Parts,High,WH_CHN_01,Zone A,Slow Moving,2024-10-13
PROF4004382,ITEM104382,Consumables,Low,WH_PUN_01,Zone A,Slow Moving,2024-10-16
PROF4004383,ITEM104383,Finished Goods,Medium,WH_CHN_01,Zone B,Slow Moving,2023-06-28
PROF4004384,ITEM104384,Packaging,High,WH_DEL_01,Overflow,Slow Moving,2023-03-18
PROF4004385,ITEM104385,Packaging,High,WH_CHN_01,Zone A,Slow Moving,2023-12-25
PROF4004386,ITEM104386,Packaging,Medium,WH_DEL_01,Zone C,Slow Moving,2024-05-07
PROF4004387,ITEM104387,Finished Goods,Medium,WH_MUM_01,Zone B,Slow Moving,2024-02-18
PROF4004388,ITEM104388,Raw Material,Low,WH_PUN_01,Zone A,Slow Moving,2023-08-03
PROF4004389,ITEM104389,Raw Material,High,WH_BLR_01,Zone A,Slow Moving,2024-12-07
PROF4004390,ITEM104390,Consumables,High,WH_CHN_01,Zone A,Slow Moving,2024-04-07
PROF4004391,ITEM104391,Packaging,Medium,WH_MUM_01,Zone B,Slow Moving,2023-08-19
PROF4004392,ITEM104392,Finished Goods,Medium,WH_PUN_01,Zone A,Slow Moving,2023-07-24
PROF4004393,ITEM104393,Raw Material,Low,WH_DEL_01,Zone A,Slow Moving,2023-11-24
PROF4004394,ITEM104394,Packaging,Medium,WH_BLR_01,Zone C,Slow Moving,2024-10-10
PROF4004395,ITEM104395,Spare Parts,Medium,WH_MUM_01,Zone C,Slow Moving,2023-10-26
PROF4004396,ITEM104396,Consumables,Medium,WH_DEL_01,Zone C,Slow Moving,2024-07-20
PROF4004397,ITEM104397,Raw Material,Medium,WH_NAG_01,Zone C,Slow Moving,2024-11-16
PROF4004398,ITEM104398,Packaging,Low,WH_PUN_01,Zone A,Slow Moving,2023-11-02
PROF4004399,ITEM104399,Raw Material,High,WH_DEL_01,Zone C,Slow Moving,2024-12-28
PROF4004400,ITEM104400,Raw Material,High,WH_CHN_01,Zone B,Slow Moving,2023-06-11
PROF4004401,ITEM104401,Finished Goods,High,WH_BLR_01,Zone C,Slow Moving,2023-06-29
