Discrepancy_ID,Movement_ID,Item_ID,Warehouse_Code,Discrepancy_Date,Expected_Quantity,Actual_Quantity,Variance_Quantity,Discrepancy_Type,Root_Cause,Resolution_Status
DISC6002862,MOV3027548,ITEM134976,WH_CHN_01,26-08-23,28,20,-8,Shortage,Manual counting error,Open
DISC6002863,MOV3027578,ITEM112847,WH_DEL_01,10-01-21,14,17,3,Count Error,System posting delay,Open
DISC6002864,MOV3027580,ITEM122799,WH_MUM_01,30-06-22,26,23,-3,Wrong Item,Wrong bin placement,Resolved
DISC6002865,MOV3027595,ITEM120750,WH_CHN_01,21-10-21,26,19,-7,Damage,Wrong bin placement,Adjusted
DISC6002866,MOV3027601,ITEM134713,WH_NAG_01,24-09-22,2,9,7,Wrong Item,Vendor short supply,Open
DISC6002867,MOV3027603,ITEM121426,WH_MUM_01,24-01-24,33,24,-9,Wrong Item,Vendor short supply,Open
DISC6002868,MOV3027639,ITEM132597,WH_NAG_01,18-02-21,19,28,9,Excess,System posting delay,Resolved
DISC6002869,MOV3027651,ITEM104703,WH_MUM_01,05-03-23,12,20,8,Wrong Item,Manual counting error,Open
DISC6002870,MOV3027656,ITEM112727,WH_CHN_01,14-02-21,11,1,-10,Count Error,System posting delay,Adjusted
DISC6002871,MOV3027661,ITEM139057,WH_BLR_01,27-06-21,19,17,-2,Count Error,Documentation missing,Resolved
DISC6002872,MOV3027678,ITEM115253,WH_CHN_01,18-12-24,21,13,-8,Shortage,Wrong bin placement,Open
DISC6002873,MOV3027686,ITEM133934,WH_BLR_01,06-10-22,16,14,-2,Excess,Wrong bin placement,Under Investigation
DISC6002874,MOV3027687,ITEM115569,WH_DEL_01,19-05-24,11,9,-2,Shortage,Documentation missing,Resolved
DISC6002875,MOV3027704,ITEM116508,WH_MUM_01,19-01-21,26,33,7,Wrong Item,Wrong bin placement,Resolved
DISC6002876,MOV3027705,ITEM109807,WH_MUM_01,19-09-24,21,17,-4,Count Error,Wrong bin placement,Resolved
DISC6002877,MOV3027725,ITEM129242,WH_NAG_01,07-03-24,13,3,-10,Count Error,Vendor short supply,Under Investigation
DISC6002878,MOV3027727,ITEM136664,WH_CHN_01,16-05-23,6,10,4,Excess,Wrong bin placement,Under Investigation
DISC6002879,MOV3027730,ITEM134064,WH_BLR_01,30-01-24,22,21,-1,Wrong Item,Wrong bin placement,Resolved
DISC6002880,MOV3027749,ITEM138607,WH_BLR_01,27-04-21,30,20,-10,Excess,Vendor short supply,Open
DISC6002881,MOV3027750,ITEM119729,WH_BLR_01,26-09-22,23,18,-5,Shortage,Wrong bin placement,Under Investigation
DISC6002882,MOV3027751,ITEM123108,WH_MUM_01,09-09-21,13,21,8,Damage,Documentation missing,Open
DISC6002883,MOV3027775,ITEM110425,WH_BLR_01,16-10-23,14,11,-3,Count Error,Manual counting error,Under Investigation
DISC6002884,MOV3027779,ITEM118016,WH_BLR_01,30-08-23,17,18,1,Wrong Item,System posting delay,Resolved
DISC6002885,MOV3027790,ITEM117205,WH_NAG_01,06-01-22,18,12,-6,Count Error,Documentation missing,Under Investigation
DISC6002886,MOV3027812,ITEM139202,WH_MUM_01,27-09-24,15,11,-4,Shortage,Handling damage,Open
DISC6002887,MOV3027826,ITEM111129,WH_MUM_01,08-03-23,15,17,2,Damage,Vendor short supply,Resolved
DISC6002888,MOV3027827,ITEM136001,WH_MUM_01,24-01-24,26,26,0,Excess,Manual counting error,Resolved
DISC6002889,MOV3027838,ITEM136158,WH_DEL_01,18-01-21,18,25,7,Wrong Item,Vendor short supply,Resolved
DISC6002890,MOV3027848,ITEM123291,WH_NAG_01,26-09-23,32,30,-2,Excess,System posting delay,Resolved
DISC6002891,MOV3027852,ITEM124480,WH_MUM_01,09-03-22,31,33,2,Shortage,Manual counting error,Adjusted
DISC6002892,MOV3027857,ITEM133752,WH_DEL_01,23-07-22,22,15,-7,Wrong Item,Handling damage,Open
DISC6002893,MOV3027907,ITEM129791,WH_BLR_01,17-08-23,12,13,1,Count Error,Handling damage,Open
DISC6002894,MOV3027917,ITEM108168,WH_CHN_01,26-07-21,18,12,-6,Wrong Item,Handling damage,Adjusted
DISC6002895,MOV3027937,ITEM117790,WH_BLR_01,29-06-23,11,14,3,Count Error,Handling damage,Open
DISC6002896,MOV3027943,ITEM132336,WH_MUM_01,14-06-22,42,50,8,Wrong Item,Handling damage,Resolved
DISC6002897,MOV3027948,ITEM102114,WH_NAG_01,06-09-21,22,30,8,Count Error,Handling damage,Adjusted
DISC6002898,MOV3027962,ITEM115791,WH_CHN_01,08-05-21,20,16,-4,Damage,Wrong bin placement,Adjusted
DISC6002899,MOV3027965,ITEM114114,WH_CHN_01,13-01-22,12,13,1,Wrong Item,Handling damage,Under Investigation
DISC6002900,MOV3027970,ITEM121485,WH_MUM_01,12-05-23,20,26,6,Excess,Manual counting error,Under Investigation
DISC6002901,MOV3027994,ITEM127700,WH_NAG_01,06-04-23,31,21,-10,Shortage,Wrong bin placement,Adjusted
DISC6002902,MOV3028010,ITEM128482,WH_MUM_01,25-10-21,10,13,3,Damage,Documentation missing,Resolved
DISC6002903,MOV3028024,ITEM134095,WH_BLR_01,12-08-22,17,9,-8,Excess,System posting delay,Open
DISC6002904,MOV3028043,ITEM102525,WH_MUM_01,13-01-23,14,11,-3,Shortage,Manual counting error,Adjusted
DISC6002905,MOV3028064,ITEM130672,WH_CHN_01,27-10-21,11,5,-6,Count Error,Vendor short supply,Open
DISC6002906,MOV3028074,ITEM122747,WH_DEL_01,15-12-22,14,16,2,Damage,System posting delay,Under Investigation
DISC6002907,MOV3028079,ITEM107179,WH_MUM_01,09-11-24,9,5,-4,Damage,Manual counting error,Under Investigation
DISC6002908,MOV3028087,ITEM130088,WH_BLR_01,18-01-24,12,2,-10,Count Error,Handling damage,Under Investigation
DISC6002909,MOV3028109,ITEM135728,WH_NAG_01,23-06-21,14,5,-9,Excess,Manual counting error,Adjusted
DISC6002910,MOV3028120,ITEM132995,WH_DEL_01,21-05-22,31,21,-10,Excess,Vendor short supply,Under Investigation
DISC6002911,MOV3028123,ITEM100030,WH_PUN_01,28-07-24,23,16,-7,Damage,Vendor short supply,Open
DISC6002912,MOV3028130,ITEM117970,WH_NAG_01,05-01-22,23,31,8,Shortage,System posting delay,Resolved
DISC6002913,MOV3028131,ITEM119071,WH_MUM_01,18-02-23,9,9,0,Damage,Manual counting error,Open
DISC6002914,MOV3028136,ITEM131890,WH_DEL_01,25-05-22,11,14,3,Excess,Vendor short supply,Open
DISC6002915,MOV3028152,ITEM111241,WH_CHN_01,05-10-21,11,13,2,Wrong Item,Manual counting error,Under Investigation
DISC6002916,MOV3028158,ITEM122597,WH_PUN_01,28-12-23,28,29,1,Excess,Vendor short supply,Under Investigation
DISC6002917,MOV3028159,ITEM137956,WH_DEL_01,11-09-21,18,12,-6,Count Error,Wrong bin placement,Adjusted
DISC6002918,MOV3028166,ITEM118786,WH_NAG_01,17-09-22,48,42,-6,Wrong Item,Handling damage,Resolved
DISC6002919,MOV3028170,ITEM137600,WH_PUN_01,16-11-21,18,20,2,Wrong Item,Handling damage,Resolved
DISC6002920,MOV3028173,ITEM121350,WH_MUM_01,25-04-23,21,25,4,Damage,Vendor short supply,Resolved
DISC6002921,MOV3028177,ITEM107100,WH_DEL_01,03-06-21,17,22,5,Excess,Handling damage,Resolved
DISC6002922,MOV3028184,ITEM112252,WH_CHN_01,19-10-24,16,15,-1,Shortage,Manual counting error,Resolved
DISC6002923,MOV3028186,ITEM121968,WH_CHN_01,16-06-22,15,17,2,Wrong Item,Handling damage,Resolved
DISC6002924,MOV3028199,ITEM133388,WH_BLR_01,25-03-23,12,20,8,Wrong Item,Wrong bin placement,Adjusted
DISC6002925,MOV3028221,ITEM100090,WH_CHN_01,30-09-21,16,6,-10,Excess,Wrong bin placement,Resolved
DISC6002926,MOV3028225,ITEM125239,WH_NAG_01,19-04-22,5,4,-1,Excess,Manual counting error,Resolved
DISC6002927,MOV3028226,ITEM123316,WH_DEL_01,03-06-21,15,24,9,Count Error,Handling damage,Open
DISC6002928,MOV3028241,ITEM104792,WH_NAG_01,13-12-21,21,22,1,Wrong Item,Manual counting error,Resolved
DISC6002929,MOV3028252,ITEM108768,WH_CHN_01,25-02-24,38,45,7,Count Error,Wrong bin placement,Under Investigation
DISC6002930,MOV3028256,ITEM110512,WH_CHN_01,16-03-21,24,29,5,Count Error,System posting delay,Under Investigation
DISC6002931,MOV3028260,ITEM130377,WH_CHN_01,23-09-21,25,16,-9,Wrong Item,System posting delay,Resolved
DISC6002932,MOV3028266,ITEM135169,WH_DEL_01,07-11-23,13,7,-6,Excess,Handling damage,Adjusted
DISC6002933,MOV3028290,ITEM129634,WH_BLR_01,29-11-21,23,22,-1,Wrong Item,System posting delay,Under Investigation
DISC6002934,MOV3028292,ITEM114512,WH_CHN_01,14-09-21,37,43,6,Wrong Item,Handling damage,Under Investigation
DISC6002935,MOV3028308,ITEM132018,WH_BLR_01,12-01-22,14,9,-5,Shortage,Handling damage,Adjusted
DISC6002936,MOV3028316,ITEM128607,WH_CHN_01,21-12-23,18,25,7,Damage,Handling damage,Open
DISC6002937,MOV3028319,ITEM127521,WH_CHN_01,10-08-23,21,30,9,Count Error,Handling damage,Resolved
DISC6002938,MOV3028327,ITEM118468,WH_PUN_01,12-03-21,16,19,3,Excess,Documentation missing,Resolved
DISC6002939,MOV3028328,ITEM137047,WH_BLR_01,12-06-21,12,21,9,Shortage,Handling damage,Under Investigation
DISC6002940,MOV3028329,ITEM104385,WH_CHN_01,28-05-23,36,38,2,Damage,Manual counting error,Adjusted
DISC6002941,MOV3028362,ITEM130324,WH_CHN_01,22-07-22,15,23,8,Shortage,Handling damage,Adjusted
DISC6002942,MOV3028363,ITEM137950,WH_CHN_01,31-10-23,24,16,-8,Count Error,Wrong bin placement,Resolved
DISC6002943,MOV3028366,ITEM129035,WH_DEL_01,07-05-21,8,1,-7,Shortage,Documentation missing,Under Investigation
DISC6002944,MOV3028378,ITEM127783,WH_CHN_01,01-02-24,21,19,-2,Wrong Item,Vendor short supply,Open
DISC6002945,MOV3028389,ITEM137140,WH_BLR_01,21-06-23,2,10,8,Count Error,Handling damage,Resolved
DISC6002946,MOV3028392,ITEM101042,WH_PUN_01,17-09-21,12,2,-10,Damage,Wrong bin placement,Resolved
DISC6002947,MOV3028408,ITEM109242,WH_PUN_01,07-09-22,19,21,2,Wrong Item,Manual counting error,Resolved
DISC6002948,MOV3028414,ITEM125257,WH_MUM_01,24-06-21,20,10,-10,Shortage,System posting delay,Resolved
DISC6002949,MOV3028429,ITEM128067,WH_BLR_01,21-06-23,23,30,7,Count Error,Vendor short supply,Resolved
DISC6002950,MOV3028430,ITEM109931,WH_DEL_01,22-10-23,3,3,0,Excess,Vendor short supply,Open
DISC6002951,MOV3028455,ITEM127409,WH_CHN_01,25-11-22,19,16,-3,Wrong Item,Manual counting error,Adjusted
DISC6002952,MOV3028465,ITEM117164,WH_CHN_01,04-07-24,16,25,9,Count Error,System posting delay,Resolved
DISC6002953,MOV3028469,ITEM122015,WH_NAG_01,27-01-24,33,26,-7,Damage,Handling damage,Under Investigation
DISC6002954,MOV3028474,ITEM106209,WH_NAG_01,02-10-22,29,32,3,Wrong Item,Documentation missing,Resolved
DISC6002955,MOV3028485,ITEM125829,WH_NAG_01,04-12-22,28,26,-2,Shortage,Vendor short supply,Adjusted
DISC6002956,MOV3028488,ITEM116465,WH_NAG_01,27-09-23,24,22,-2,Count Error,Vendor short supply,Adjusted
DISC6002957,MOV3028490,ITEM104098,WH_PUN_01,01-02-23,15,16,1,Count Error,Vendor short supply,Open
DISC6002958,MOV3028500,ITEM109971,WH_CHN_01,19-03-24,15,9,-6,Count Error,Wrong bin placement,Under Investigation
DISC6002959,MOV3028508,ITEM106011,WH_MUM_01,28-06-22,8,10,2,Shortage,System posting delay,Resolved
DISC6002960,MOV3028524,ITEM110413,WH_NAG_01,26-06-21,20,10,-10,Wrong Item,Wrong bin placement,Adjusted
DISC6002961,MOV3028530,ITEM133393,WH_CHN_01,13-10-23,11,2,-9,Excess,Wrong bin placement,Resolved
DISC6002962,MOV3028533,ITEM127635,WH_NAG_01,31-03-24,15,16,1,Excess,Vendor short supply,Resolved
DISC6002963,MOV3028540,ITEM137316,WH_BLR_01,16-04-24,14,5,-9,Damage,Documentation missing,Under Investigation
DISC6002964,MOV3028563,ITEM132412,WH_NAG_01,08-11-21,1,0,-1,Count Error,Documentation missing,Open
DISC6002965,MOV3028570,ITEM102098,WH_MUM_01,28-05-24,10,13,3,Count Error,Vendor short supply,Resolved
DISC6002966,MOV3028571,ITEM120975,WH_CHN_01,20-05-21,11,6,-5,Damage,Vendor short supply,Under Investigation
DISC6002967,MOV3028585,ITEM113165,WH_NAG_01,18-01-22,15,22,7,Count Error,Documentation missing,Open
DISC6002968,MOV3028586,ITEM115149,WH_PUN_01,05-12-24,4,0,-4,Count Error,Wrong bin placement,Resolved
DISC6002969,MOV3028591,ITEM139573,WH_BLR_01,23-09-21,46,48,2,Shortage,Documentation missing,Open
DISC6002970,MOV3028596,ITEM106501,WH_BLR_01,19-11-24,23,14,-9,Damage,Wrong bin placement,Resolved
DISC6002971,MOV3028615,ITEM122495,WH_PUN_01,25-08-24,9,5,-4,Wrong Item,Handling damage,Adjusted
DISC6002972,MOV3028619,ITEM119204,WH_MUM_01,16-03-21,44,52,8,Shortage,System posting delay,Resolved
DISC6002973,MOV3028635,ITEM120341,WH_CHN_01,03-12-24,10,6,-4,Excess,Handling damage,Open
DISC6002974,MOV3028640,ITEM121496,WH_MUM_01,11-08-23,26,16,-10,Count Error,Wrong bin placement,Resolved
DISC6002975,MOV3028687,ITEM108968,WH_CHN_01,07-08-24,13,11,-2,Wrong Item,System posting delay,Open
DISC6002976,MOV3028690,ITEM137848,WH_NAG_01,07-10-24,19,18,-1,Count Error,System posting delay,Adjusted
DISC6002977,MOV3028698,ITEM104104,WH_CHN_01,27-09-23,2,6,4,Wrong Item,System posting delay,Open
DISC6002978,MOV3028712,ITEM136449,WH_PUN_01,12-01-24,17,9,-8,Excess,Handling damage,Open
DISC6002979,MOV3028722,ITEM106537,WH_NAG_01,26-11-21,11,20,9,Damage,Vendor short supply,Resolved
DISC6002980,MOV3028735,ITEM136820,WH_DEL_01,07-09-24,19,26,7,Excess,Handling damage,Resolved
DISC6002981,MOV3028739,ITEM122713,WH_MUM_01,09-07-23,40,40,0,Count Error,System posting delay,Open
DISC6002982,MOV3028744,ITEM118933,WH_BLR_01,04-02-23,26,23,-3,Count Error,Vendor short supply,Resolved
DISC6002983,MOV3028758,ITEM125266,WH_PUN_01,14-03-22,34,30,-4,Shortage,Documentation missing,Resolved
DISC6002984,MOV3028768,ITEM114172,WH_PUN_01,30-05-22,24,21,-3,Excess,Wrong bin placement,Open
DISC6002985,MOV3028774,ITEM123496,WH_BLR_01,25-07-23,15,12,-3,Count Error,Vendor short supply,Resolved
DISC6002986,MOV3028797,ITEM101736,WH_MUM_01,15-05-21,3,4,1,Shortage,Handling damage,Under Investigation
DISC6002987,MOV3028805,ITEM124409,WH_PUN_01,11-02-22,15,21,6,Wrong Item,Vendor short supply,Adjusted
DISC6002988,MOV3028814,ITEM115807,WH_BLR_01,21-09-22,24,24,0,Shortage,Handling damage,Resolved
DISC6002989,MOV3028815,ITEM112898,WH_MUM_01,02-12-21,30,29,-1,Shortage,Vendor short supply,Resolved
DISC6002990,MOV3028816,ITEM120364,WH_CHN_01,03-08-24,11,19,8,Shortage,Wrong bin placement,Resolved
DISC6002991,MOV3028821,ITEM125646,WH_BLR_01,25-05-23,28,20,-8,Wrong Item,Handling damage,Open
DISC6002992,MOV3028826,ITEM136033,WH_NAG_01,19-07-21,13,18,5,Shortage,Manual counting error,Resolved
DISC6002993,MOV3028827,ITEM131176,WH_DEL_01,31-01-24,20,29,9,Count Error,Vendor short supply,Under Investigation
DISC6002994,MOV3028839,ITEM123986,WH_BLR_01,21-08-21,9,6,-3,Count Error,Manual counting error,Adjusted
DISC6002995,MOV3028850,ITEM115929,WH_BLR_01,30-05-24,31,26,-5,Excess,Wrong bin placement,Resolved
DISC6002996,MOV3028851,ITEM130336,WH_PUN_01,16-07-21,11,15,4,Count Error,System posting delay,Under Investigation
DISC6002997,MOV3028852,ITEM122372,WH_BLR_01,02-11-24,49,55,6,Excess,System posting delay,Resolved
DISC6002998,MOV3028855,ITEM134552,WH_DEL_01,18-04-22,10,4,-6,Wrong Item,System posting delay,Open
DISC6002999,MOV3028882,ITEM125631,WH_DEL_01,07-12-23,42,39,-3,Count Error,Documentation missing,Open
DISC6003000,MOV3028910,ITEM126263,WH_MUM_01,19-01-21,25,25,0,Damage,Handling damage,Under Investigation
DISC6003001,MOV3028927,ITEM117756,WH_DEL_01,28-07-21,16,25,9,Count Error,System posting delay,Adjusted
DISC6003002,MOV3028943,ITEM134292,WH_CHN_01,25-06-22,31,34,3,Wrong Item,System posting delay,Adjusted
DISC6003003,MOV3028951,ITEM108343,WH_CHN_01,16-03-24,22,15,-7,Shortage,Wrong bin placement,Adjusted
DISC6003004,MOV3028957,ITEM124501,WH_NAG_01,08-07-24,17,18,1,Count Error,Manual counting error,Open
DISC6003005,MOV3028963,ITEM100818,WH_CHN_01,19-12-21,19,18,-1,Shortage,Vendor short supply,Open
DISC6003006,MOV3028982,ITEM130862,WH_NAG_01,18-01-23,25,19,-6,Shortage,Documentation missing,Adjusted
DISC6003007,MOV3028986,ITEM119721,WH_CHN_01,24-12-22,26,27,1,Shortage,Vendor short supply,Adjusted
DISC6003008,MOV3028996,ITEM116118,WH_DEL_01,22-06-23,23,14,-9,Damage,Wrong bin placement,Adjusted
DISC6003009,MOV3029000,ITEM129114,WH_BLR_01,27-02-22,23,31,8,Count Error,Documentation missing,Under Investigation
DISC6003010,MOV3029001,ITEM125104,WH_PUN_01,15-12-21,13,22,9,Excess,Vendor short supply,Adjusted
DISC6003011,MOV3029002,ITEM136450,WH_BLR_01,27-02-21,17,10,-7,Damage,Handling damage,Resolved
DISC6003012,MOV3029012,ITEM131197,WH_CHN_01,23-06-21,12,11,-1,Count Error,Wrong bin placement,Open
DISC6003013,MOV3029038,ITEM124615,WH_CHN_01,21-04-23,33,37,4,Excess,Vendor short supply,Resolved
DISC6003014,MOV3029043,ITEM118449,WH_NAG_01,29-08-21,34,41,7,Excess,Manual counting error,Adjusted
DISC6003015,MOV3029063,ITEM130821,WH_MUM_01,10-08-23,28,37,9,Excess,Manual counting error,Under Investigation
DISC6003016,MOV3029070,ITEM108915,WH_NAG_01,11-11-24,2,8,6,Shortage,System posting delay,Resolved
DISC6003017,MOV3029072,ITEM110210,WH_BLR_01,07-04-21,26,35,9,Damage,Documentation missing,Resolved
DISC6003018,MOV3029091,ITEM131292,WH_NAG_01,20-05-21,28,30,2,Shortage,Documentation missing,Open
DISC6003019,MOV3029095,ITEM103174,WH_CHN_01,07-12-21,30,24,-6,Damage,System posting delay,Under Investigation
DISC6003020,MOV3029104,ITEM107974,WH_PUN_01,02-03-23,7,0,-7,Count Error,Wrong bin placement,Under Investigation
DISC6003021,MOV3029107,ITEM106637,WH_PUN_01,09-12-22,10,5,-5,Excess,System posting delay,Open
DISC6003022,MOV3029112,ITEM124876,WH_DEL_01,29-01-23,15,7,-8,Wrong Item,Vendor short supply,Under Investigation
DISC6003023,MOV3029128,ITEM128588,WH_CHN_01,19-11-24,11,13,2,Wrong Item,System posting delay,Open
DISC6003024,MOV3029134,ITEM120305,WH_BLR_01,28-06-24,18,27,9,Damage,Handling damage,Resolved
DISC6003025,MOV3029141,ITEM119500,WH_CHN_01,10-11-24,23,15,-8,Wrong Item,Wrong bin placement,Open
DISC6003026,MOV3029169,ITEM130913,WH_PUN_01,11-05-23,10,7,-3,Count Error,Wrong bin placement,Open
DISC6003027,MOV3029171,ITEM103315,WH_NAG_01,05-07-22,29,28,-1,Count Error,System posting delay,Under Investigation
DISC6003028,MOV3029199,ITEM117903,WH_BLR_01,25-08-24,20,27,7,Wrong Item,Handling damage,Open
DISC6003029,MOV3029204,ITEM135512,WH_BLR_01,20-10-22,8,3,-5,Excess,Documentation missing,Open
DISC6003030,MOV3029208,ITEM133224,WH_PUN_01,25-07-24,15,19,4,Shortage,Manual counting error,Resolved
DISC6003031,MOV3029210,ITEM111438,WH_CHN_01,30-08-24,7,6,-1,Shortage,Documentation missing,Under Investigation
DISC6003032,MOV3029213,ITEM103722,WH_DEL_01,13-12-21,18,25,7,Wrong Item,Manual counting error,Open
DISC6003033,MOV3029223,ITEM100982,WH_MUM_01,07-01-24,20,16,-4,Shortage,Wrong bin placement,Under Investigation
DISC6003034,MOV3029230,ITEM124173,WH_MUM_01,30-11-22,11,17,6,Shortage,Handling damage,Open
DISC6003035,MOV3029231,ITEM130101,WH_PUN_01,24-11-23,26,33,7,Excess,Vendor short supply,Open
DISC6003036,MOV3029239,ITEM111942,WH_BLR_01,10-07-23,10,16,6,Excess,System posting delay,Resolved
DISC6003037,MOV3029257,ITEM107826,WH_PUN_01,13-09-23,4,6,2,Excess,Vendor short supply,Open
DISC6003038,MOV3029276,ITEM111294,WH_DEL_01,31-03-23,32,31,-1,Count Error,Handling damage,Under Investigation
DISC6003039,MOV3029287,ITEM132617,WH_DEL_01,14-05-23,16,12,-4,Shortage,Vendor short supply,Adjusted
DISC6003040,MOV3029288,ITEM108248,WH_DEL_01,30-11-21,6,13,7,Excess,System posting delay,Adjusted
DISC6003041,MOV3029292,ITEM107695,WH_PUN_01,04-04-21,1,0,-1,Count Error,Wrong bin placement,Resolved
DISC6003042,MOV3029300,ITEM136526,WH_PUN_01,02-08-23,21,27,6,Excess,Manual counting error,Adjusted
DISC6003043,MOV3029301,ITEM131971,WH_BLR_01,19-02-22,18,23,5,Shortage,Vendor short supply,Under Investigation
DISC6003044,MOV3029310,ITEM109528,WH_PUN_01,16-12-21,8,5,-3,Damage,Wrong bin placement,Resolved
DISC6003045,MOV3029327,ITEM129772,WH_PUN_01,11-12-23,13,14,1,Count Error,Handling damage,Resolved
DISC6003046,MOV3029329,ITEM117712,WH_PUN_01,04-02-23,22,23,1,Wrong Item,Vendor short supply,Resolved
DISC6003047,MOV3029330,ITEM125233,WH_CHN_01,28-04-23,12,11,-1,Damage,Handling damage,Under Investigation
DISC6003048,MOV3029337,ITEM120684,WH_CHN_01,23-01-23,20,28,8,Excess,Vendor short supply,Adjusted
DISC6003049,MOV3029354,ITEM127890,WH_DEL_01,03-11-21,15,8,-7,Damage,Vendor short supply,Open
DISC6003050,MOV3029400,ITEM108349,WH_DEL_01,24-09-22,12,18,6,Shortage,Vendor short supply,Open
DISC6003051,MOV3029405,ITEM125031,WH_NAG_01,03-07-24,12,5,-7,Count Error,Vendor short supply,Adjusted
DISC6003052,MOV3029409,ITEM101862,WH_CHN_01,07-03-24,8,4,-4,Excess,Handling damage,Open
DISC6003053,MOV3029417,ITEM117629,WH_NAG_01,23-08-23,20,11,-9,Excess,Documentation missing,Under Investigation
DISC6003054,MOV3029427,ITEM115762,WH_PUN_01,15-08-23,18,18,0,Shortage,Documentation missing,Open
DISC6003055,MOV3029428,ITEM121468,WH_CHN_01,23-01-23,21,11,-10,Wrong Item,Vendor short supply,Under Investigation
DISC6003056,MOV3029448,ITEM111495,WH_PUN_01,31-05-21,18,18,0,Damage,System posting delay,Open
DISC6003057,MOV3029467,ITEM138607,WH_BLR_01,19-06-21,20,12,-8,Shortage,Vendor short supply,Resolved
DISC6003058,MOV3029475,ITEM120854,WH_DEL_01,14-08-22,29,22,-7,Shortage,Vendor short supply,Adjusted
DISC6003059,MOV3029479,ITEM134823,WH_NAG_01,23-10-22,21,18,-3,Shortage,Documentation missing,Resolved
DISC6003060,MOV3029492,ITEM103577,WH_BLR_01,30-12-21,42,51,9,Shortage,Manual counting error,Resolved
DISC6003061,MOV3029518,ITEM135204,WH_CHN_01,07-01-23,14,14,0,Wrong Item,Vendor short supply,Open
DISC6003062,MOV3029554,ITEM130482,WH_NAG_01,22-08-22,21,29,8,Excess,Manual counting error,Open
DISC6003063,MOV3029560,ITEM132410,WH_MUM_01,09-06-24,30,23,-7,Wrong Item,Vendor short supply,Adjusted
DISC6003064,MOV3029562,ITEM101448,WH_CHN_01,20-10-21,6,10,4,Wrong Item,Documentation missing,Open
DISC6003065,MOV3029567,ITEM104234,WH_MUM_01,06-08-22,17,10,-7,Wrong Item,Documentation missing,Open
DISC6003066,MOV3029568,ITEM139029,WH_CHN_01,14-03-22,24,29,5,Count Error,Documentation missing,Adjusted
DISC6003067,MOV3029570,ITEM135925,WH_CHN_01,11-10-22,45,44,-1,Excess,System posting delay,Resolved
DISC6003068,MOV3029589,ITEM121687,WH_BLR_01,27-01-21,12,8,-4,Damage,Wrong bin placement,Resolved
DISC6003069,MOV3029614,ITEM124041,WH_PUN_01,21-05-23,16,11,-5,Damage,Vendor short supply,Under Investigation
DISC6003070,MOV3029637,ITEM107605,WH_BLR_01,12-11-23,8,13,5,Damage,Wrong bin placement,Resolved
DISC6003071,MOV3029649,ITEM100422,WH_MUM_01,05-12-22,13,12,-1,Count Error,Documentation missing,Resolved
DISC6003072,MOV3029654,ITEM113320,WH_PUN_01,20-08-24,27,33,6,Shortage,Manual counting error,Under Investigation
