Item_ID,Item_Description,Item_Category,Priority_Level,UOM,Warehouse_Code,Warehouse_City,Active_Flag
ITEM105644,Inventory Item 5645,Finished Goods,High,Pallet,WH_PUN_01,Pune,Yes
ITEM105645,Inventory Item 5646,Raw Material,Medium,Nos,WH_PUN_01,Pune,No
ITEM105646,Inventory Item 5647,Finished Goods,Low,Kg,WH_CHN_01,Chennai,Yes
ITEM105647,Inventory Item 5648,Spare Parts,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM105648,Inventory Item 5649,Consumables,Medium,Box,WH_PUN_01,Pune,Yes
ITEM105649,Inventory Item 5650,Consumables,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM105650,Inventory Item 5651,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM105651,Inventory Item 5652,Spare Parts,High,Kg,WH_PUN_01,Pune,Yes
ITEM105652,Inventory Item 5653,Finished Goods,High,Kg,WH_CHN_01,Chennai,Yes
ITEM105653,Inventory Item 5654,Finished Goods,Medium,Kg,WH_DEL_01,Delhi,No
ITEM105654,Inventory Item 5655,Finished Goods,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM105655,Inventory Item 5656,Raw Material,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM105656,Inventory Item 5657,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM105657,Inventory Item 5658,Raw Material,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM105658,Inventory Item 5659,Raw Material,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM105659,Inventory Item 5660,Raw Material,Low,Nos,WH_MUM_01,Mumbai,Yes
ITEM105660,Inventory Item 5661,Packaging,High,Pallet,WH_BLR_01,Bangalore,Yes
ITEM105661,Inventory Item 5662,Spare Parts,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM105662,Inventory Item 5663,Finished Goods,Medium,Box,WH_MUM_01,Mumbai,No
ITEM105663,Inventory Item 5664,Raw Material,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM105664,Inventory Item 5665,Packaging,High,Kg,WH_CHN_01,Chennai,Yes
ITEM105665,Inventory Item 5666,Finished Goods,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM105666,Inventory Item 5667,Raw Material,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM105667,Inventory Item 5668,Consumables,High,Box,WH_CHN_01,Chennai,Yes
ITEM105668,Inventory Item 5669,Raw Material,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM105669,Inventory Item 5670,Finished Goods,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM105670,Inventory Item 5671,Raw Material,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM105671,Inventory Item 5672,Finished Goods,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM105672,Inventory Item 5673,Finished Goods,High,Kg,WH_DEL_01,Delhi,Yes
ITEM105673,Inventory Item 5674,Finished Goods,High,Kg,WH_MUM_01,Mumbai,No
ITEM105674,Inventory Item 5675,Raw Material,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM105675,Inventory Item 5676,Packaging,Medium,Nos,WH_CHN_01,Chennai,No
ITEM105676,Inventory Item 5677,Raw Material,High,Pallet,WH_BLR_01,Bangalore,No
ITEM105677,Inventory Item 5678,Raw Material,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM105678,Inventory Item 5679,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM105679,Inventory Item 5680,Consumables,Medium,Pallet,WH_DEL_01,Delhi,Yes
ITEM105680,Inventory Item 5681,Raw Material,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM105681,Inventory Item 5682,Packaging,High,Nos,WH_MUM_01,Mumbai,Yes
ITEM105682,Inventory Item 5683,Finished Goods,High,Kg,WH_MUM_01,Mumbai,No
ITEM105683,Inventory Item 5684,Raw Material,High,Kg,WH_PUN_01,Pune,Yes
ITEM105684,Inventory Item 5685,Raw Material,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM105685,Inventory Item 5686,Finished Goods,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM105686,Inventory Item 5687,Spare Parts,Medium,Nos,WH_CHN_01,Chennai,No
ITEM105687,Inventory Item 5688,Finished Goods,High,Kg,WH_DEL_01,Delhi,No
ITEM105688,Inventory Item 5689,Raw Material,Medium,Kg,WH_MUM_01,Mumbai,No
ITEM105689,Inventory Item 5690,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,No
ITEM105690,Inventory Item 5691,Spare Parts,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM105691,Inventory Item 5692,Raw Material,Medium,Kg,WH_DEL_01,Delhi,No
ITEM105692,Inventory Item 5693,Finished Goods,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM105693,Inventory Item 5694,Finished Goods,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM105694,Inventory Item 5695,Packaging,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM105695,Inventory Item 5696,Raw Material,Medium,Kg,WH_BLR_01,Bangalore,No
ITEM105696,Inventory Item 5697,Raw Material,Low,Box,WH_MUM_01,Mumbai,Yes
ITEM105697,Inventory Item 5698,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM105698,Inventory Item 5699,Finished Goods,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM105699,Inventory Item 5700,Spare Parts,Medium,Pallet,WH_DEL_01,Delhi,No
ITEM105700,Inventory Item 5701,Raw Material,High,Pallet,WH_NAG_01,Nagpur,No
ITEM105701,Inventory Item 5702,Finished Goods,High,Kg,WH_BLR_01,Bangalore,No
ITEM105702,Inventory Item 5703,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM105703,Inventory Item 5704,Packaging,High,Kg,WH_CHN_01,Chennai,Yes
ITEM105704,Inventory Item 5705,Packaging,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM105705,Inventory Item 5706,Consumables,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM105706,Inventory Item 5707,Finished Goods,Low,Nos,WH_DEL_01,Delhi,No
ITEM105707,Inventory Item 5708,Finished Goods,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM105708,Inventory Item 5709,Finished Goods,High,Nos,WH_DEL_01,Delhi,Yes
ITEM105709,Inventory Item 5710,Finished Goods,High,Nos,WH_MUM_01,Mumbai,Yes
ITEM105710,Inventory Item 5711,Raw Material,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM105711,Inventory Item 5712,Spare Parts,Medium,Kg,WH_BLR_01,Bangalore,No
ITEM105712,Inventory Item 5713,Finished Goods,High,Kg,WH_DEL_01,Delhi,No
ITEM105713,Inventory Item 5714,Finished Goods,Medium,Pallet,WH_NAG_01,Nagpur,No
ITEM105714,Inventory Item 5715,Finished Goods,Medium,Kg,WH_MUM_01,Mumbai,Yes
ITEM105715,Inventory Item 5716,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM105716,Inventory Item 5717,Packaging,High,Kg,WH_DEL_01,Delhi,Yes
ITEM105717,Inventory Item 5718,Packaging,High,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105718,Inventory Item 5719,Packaging,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM105719,Inventory Item 5720,Finished Goods,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM105720,Inventory Item 5721,Spare Parts,Low,Pallet,WH_MUM_01,Mumbai,No
ITEM105721,Inventory Item 5722,Finished Goods,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM105722,Inventory Item 5723,Packaging,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM105723,Inventory Item 5724,Finished Goods,Medium,Box,WH_PUN_01,Pune,Yes
ITEM105724,Inventory Item 5725,Raw Material,Low,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105725,Inventory Item 5726,Packaging,High,Box,WH_DEL_01,Delhi,Yes
ITEM105726,Inventory Item 5727,Finished Goods,Low,Box,WH_CHN_01,Chennai,Yes
ITEM105727,Inventory Item 5728,Raw Material,High,Nos,WH_DEL_01,Delhi,Yes
ITEM105728,Inventory Item 5729,Raw Material,Low,Kg,WH_DEL_01,Delhi,Yes
ITEM105729,Inventory Item 5730,Finished Goods,High,Nos,WH_BLR_01,Bangalore,No
ITEM105730,Inventory Item 5731,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM105731,Inventory Item 5732,Finished Goods,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM105732,Inventory Item 5733,Raw Material,Medium,Pallet,WH_BLR_01,Bangalore,No
ITEM105733,Inventory Item 5734,Consumables,High,Nos,WH_DEL_01,Delhi,Yes
ITEM105734,Inventory Item 5735,Packaging,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM105735,Inventory Item 5736,Raw Material,Medium,Pallet,WH_PUN_01,Pune,No
ITEM105736,Inventory Item 5737,Raw Material,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM105737,Inventory Item 5738,Finished Goods,High,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105738,Inventory Item 5739,Spare Parts,High,Kg,WH_NAG_01,Nagpur,No
ITEM105739,Inventory Item 5740,Spare Parts,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM105740,Inventory Item 5741,Finished Goods,Medium,Kg,WH_MUM_01,Mumbai,No
ITEM105741,Inventory Item 5742,Raw Material,Medium,Box,WH_MUM_01,Mumbai,No
ITEM105742,Inventory Item 5743,Spare Parts,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM105743,Inventory Item 5744,Raw Material,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM105744,Inventory Item 5745,Raw Material,Low,Pallet,WH_PUN_01,Pune,Yes
ITEM105745,Inventory Item 5746,Finished Goods,High,Box,WH_NAG_01,Nagpur,Yes
ITEM105746,Inventory Item 5747,Raw Material,High,Kg,WH_CHN_01,Chennai,Yes
ITEM105747,Inventory Item 5748,Finished Goods,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM105748,Inventory Item 5749,Finished Goods,Low,Pallet,WH_NAG_01,Nagpur,No
ITEM105749,Inventory Item 5750,Finished Goods,Low,Nos,WH_CHN_01,Chennai,No
ITEM105750,Inventory Item 5751,Packaging,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM105751,Inventory Item 5752,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,No
ITEM105752,Inventory Item 5753,Raw Material,Low,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105753,Inventory Item 5754,Raw Material,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM105754,Inventory Item 5755,Packaging,Low,Kg,WH_BLR_01,Bangalore,Yes
ITEM105755,Inventory Item 5756,Finished Goods,Medium,Kg,WH_BLR_01,Bangalore,No
ITEM105756,Inventory Item 5757,Raw Material,High,Box,WH_MUM_01,Mumbai,No
ITEM105757,Inventory Item 5758,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM105758,Inventory Item 5759,Consumables,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105759,Inventory Item 5760,Finished Goods,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM105760,Inventory Item 5761,Packaging,High,Kg,WH_NAG_01,Nagpur,No
ITEM105761,Inventory Item 5762,Raw Material,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM105762,Inventory Item 5763,Raw Material,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM105763,Inventory Item 5764,Spare Parts,High,Kg,WH_CHN_01,Chennai,No
ITEM105764,Inventory Item 5765,Packaging,High,Nos,WH_NAG_01,Nagpur,No
ITEM105765,Inventory Item 5766,Consumables,High,Box,WH_CHN_01,Chennai,Yes
ITEM105766,Inventory Item 5767,Finished Goods,Low,Kg,WH_BLR_01,Bangalore,Yes
ITEM105767,Inventory Item 5768,Packaging,Low,Box,WH_MUM_01,Mumbai,Yes
ITEM105768,Inventory Item 5769,Packaging,High,Box,WH_DEL_01,Delhi,No
ITEM105769,Inventory Item 5770,Packaging,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM105770,Inventory Item 5771,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM105771,Inventory Item 5772,Packaging,Medium,Nos,WH_PUN_01,Pune,No
ITEM105772,Inventory Item 5773,Raw Material,Medium,Box,WH_NAG_01,Nagpur,No
ITEM105773,Inventory Item 5774,Spare Parts,Low,Box,WH_NAG_01,Nagpur,No
ITEM105774,Inventory Item 5775,Raw Material,High,Nos,WH_DEL_01,Delhi,Yes
ITEM105775,Inventory Item 5776,Packaging,High,Box,WH_DEL_01,Delhi,No
ITEM105776,Inventory Item 5777,Finished Goods,High,Nos,WH_PUN_01,Pune,No
ITEM105777,Inventory Item 5778,Finished Goods,Medium,Kg,WH_PUN_01,Pune,No
ITEM105778,Inventory Item 5779,Raw Material,Low,Nos,WH_CHN_01,Chennai,Yes
ITEM105779,Inventory Item 5780,Raw Material,Low,Nos,WH_NAG_01,Nagpur,Yes
ITEM105780,Inventory Item 5781,Finished Goods,High,Nos,WH_CHN_01,Chennai,Yes
ITEM105781,Inventory Item 5782,Raw Material,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM105782,Inventory Item 5783,Raw Material,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM105783,Inventory Item 5784,Finished Goods,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM105784,Inventory Item 5785,Consumables,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM105785,Inventory Item 5786,Consumables,Low,Box,WH_MUM_01,Mumbai,Yes
ITEM105786,Inventory Item 5787,Raw Material,High,Pallet,WH_PUN_01,Pune,Yes
ITEM105787,Inventory Item 5788,Consumables,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM105788,Inventory Item 5789,Raw Material,Low,Box,WH_MUM_01,Mumbai,Yes
ITEM105789,Inventory Item 5790,Consumables,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM105790,Inventory Item 5791,Raw Material,High,Nos,WH_PUN_01,Pune,No
ITEM105791,Inventory Item 5792,Raw Material,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM105792,Inventory Item 5793,Consumables,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM105793,Inventory Item 5794,Finished Goods,High,Nos,WH_MUM_01,Mumbai,No
ITEM105794,Inventory Item 5795,Finished Goods,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM105795,Inventory Item 5796,Consumables,Low,Box,WH_NAG_01,Nagpur,Yes
ITEM105796,Inventory Item 5797,Finished Goods,Medium,Kg,WH_BLR_01,Bangalore,No
ITEM105797,Inventory Item 5798,Raw Material,High,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105798,Inventory Item 5799,Spare Parts,Low,Pallet,WH_BLR_01,Bangalore,Yes
ITEM105799,Inventory Item 5800,Raw Material,Low,Kg,WH_PUN_01,Pune,Yes
ITEM105800,Inventory Item 5801,Consumables,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM105801,Inventory Item 5802,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM105802,Inventory Item 5803,Consumables,Medium,Box,WH_BLR_01,Bangalore,No
ITEM105803,Inventory Item 5804,Raw Material,Low,Kg,WH_PUN_01,Pune,Yes
ITEM105804,Inventory Item 5805,Finished Goods,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM105805,Inventory Item 5806,Finished Goods,Medium,Kg,WH_NAG_01,Nagpur,No
ITEM105806,Inventory Item 5807,Finished Goods,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM105807,Inventory Item 5808,Finished Goods,Medium,Kg,WH_PUN_01,Pune,No
ITEM105808,Inventory Item 5809,Packaging,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM105809,Inventory Item 5810,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM105810,Inventory Item 5811,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,No
ITEM105811,Inventory Item 5812,Spare Parts,Medium,Box,WH_BLR_01,Bangalore,No
ITEM105812,Inventory Item 5813,Consumables,Low,Pallet,WH_PUN_01,Pune,No
ITEM105813,Inventory Item 5814,Spare Parts,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM105814,Inventory Item 5815,Finished Goods,Medium,Box,WH_CHN_01,Chennai,No
ITEM105815,Inventory Item 5816,Consumables,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM105816,Inventory Item 5817,Spare Parts,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM105817,Inventory Item 5818,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM105818,Inventory Item 5819,Raw Material,High,Kg,WH_NAG_01,Nagpur,No
ITEM105819,Inventory Item 5820,Finished Goods,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM105820,Inventory Item 5821,Finished Goods,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM105821,Inventory Item 5822,Spare Parts,High,Box,WH_NAG_01,Nagpur,No
ITEM105822,Inventory Item 5823,Finished Goods,Medium,Pallet,WH_BLR_01,Bangalore,No
ITEM105823,Inventory Item 5824,Raw Material,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM105824,Inventory Item 5825,Finished Goods,Medium,Kg,WH_MUM_01,Mumbai,Yes
ITEM105825,Inventory Item 5826,Raw Material,Low,Kg,WH_DEL_01,Delhi,Yes
ITEM105826,Inventory Item 5827,Consumables,High,Pallet,WH_PUN_01,Pune,Yes
ITEM105827,Inventory Item 5828,Finished Goods,Medium,Nos,WH_NAG_01,Nagpur,No
ITEM105828,Inventory Item 5829,Packaging,Low,Kg,WH_CHN_01,Chennai,No
ITEM105829,Inventory Item 5830,Finished Goods,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105830,Inventory Item 5831,Packaging,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM105831,Inventory Item 5832,Packaging,Medium,Pallet,WH_DEL_01,Delhi,No
ITEM105832,Inventory Item 5833,Raw Material,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM105833,Inventory Item 5834,Raw Material,Low,Box,WH_PUN_01,Pune,No
ITEM105834,Inventory Item 5835,Packaging,Medium,Pallet,WH_MUM_01,Mumbai,No
ITEM105835,Inventory Item 5836,Finished Goods,Low,Pallet,WH_CHN_01,Chennai,Yes
ITEM105836,Inventory Item 5837,Raw Material,High,Pallet,WH_DEL_01,Delhi,No
ITEM105837,Inventory Item 5838,Raw Material,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105838,Inventory Item 5839,Packaging,Low,Box,WH_PUN_01,Pune,Yes
ITEM105839,Inventory Item 5840,Spare Parts,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM105840,Inventory Item 5841,Finished Goods,Medium,Pallet,WH_DEL_01,Delhi,No
ITEM105841,Inventory Item 5842,Raw Material,Low,Nos,WH_CHN_01,Chennai,Yes
ITEM105842,Inventory Item 5843,Finished Goods,Medium,Kg,WH_DEL_01,Delhi,No
ITEM105843,Inventory Item 5844,Spare Parts,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM105844,Inventory Item 5845,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM105845,Inventory Item 5846,Raw Material,High,Kg,WH_PUN_01,Pune,Yes
ITEM105846,Inventory Item 5847,Raw Material,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM105847,Inventory Item 5848,Consumables,Medium,Box,WH_CHN_01,Chennai,No
ITEM105848,Inventory Item 5849,Raw Material,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM105849,Inventory Item 5850,Finished Goods,Medium,Box,WH_NAG_01,Nagpur,No
ITEM105850,Inventory Item 5851,Finished Goods,High,Box,WH_PUN_01,Pune,No
ITEM105851,Inventory Item 5852,Finished Goods,High,Box,WH_DEL_01,Delhi,Yes
ITEM105852,Inventory Item 5853,Packaging,Low,Box,WH_PUN_01,Pune,Yes
ITEM105853,Inventory Item 5854,Spare Parts,Medium,Pallet,WH_DEL_01,Delhi,Yes
ITEM105854,Inventory Item 5855,Spare Parts,Medium,Box,WH_DEL_01,Delhi,No
ITEM105855,Inventory Item 5856,Raw Material,Low,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105856,Inventory Item 5857,Finished Goods,High,Pallet,WH_PUN_01,Pune,Yes
ITEM105857,Inventory Item 5858,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM105858,Inventory Item 5859,Raw Material,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM105859,Inventory Item 5860,Consumables,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM105860,Inventory Item 5861,Finished Goods,Low,Box,WH_NAG_01,Nagpur,Yes
ITEM105861,Inventory Item 5862,Packaging,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM105862,Inventory Item 5863,Packaging,High,Kg,WH_PUN_01,Pune,Yes
ITEM105863,Inventory Item 5864,Finished Goods,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM105864,Inventory Item 5865,Packaging,High,Kg,WH_BLR_01,Bangalore,No
ITEM105865,Inventory Item 5866,Finished Goods,Medium,Kg,WH_PUN_01,Pune,No
ITEM105866,Inventory Item 5867,Finished Goods,Low,Nos,WH_CHN_01,Chennai,Yes
ITEM105867,Inventory Item 5868,Spare Parts,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM105868,Inventory Item 5869,Consumables,Medium,Pallet,WH_MUM_01,Mumbai,No
ITEM105869,Inventory Item 5870,Raw Material,High,Nos,WH_CHN_01,Chennai,Yes
ITEM105870,Inventory Item 5871,Packaging,Low,Nos,WH_DEL_01,Delhi,No
ITEM105871,Inventory Item 5872,Raw Material,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM105872,Inventory Item 5873,Packaging,High,Nos,WH_MUM_01,Mumbai,Yes
ITEM105873,Inventory Item 5874,Finished Goods,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM105874,Inventory Item 5875,Packaging,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM105875,Inventory Item 5876,Raw Material,High,Kg,WH_NAG_01,Nagpur,Yes
ITEM105876,Inventory Item 5877,Spare Parts,High,Nos,WH_MUM_01,Mumbai,No
ITEM105877,Inventory Item 5878,Packaging,Medium,Pallet,WH_NAG_01,Nagpur,No
ITEM105878,Inventory Item 5879,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM105879,Inventory Item 5880,Raw Material,High,Pallet,WH_MUM_01,Mumbai,No
ITEM105880,Inventory Item 5881,Packaging,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM105881,Inventory Item 5882,Raw Material,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM105882,Inventory Item 5883,Consumables,Medium,Pallet,WH_NAG_01,Nagpur,No
ITEM105883,Inventory Item 5884,Spare Parts,Medium,Kg,WH_MUM_01,Mumbai,Yes
ITEM105884,Inventory Item 5885,Spare Parts,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM105885,Inventory Item 5886,Raw Material,Low,Box,WH_DEL_01,Delhi,Yes
ITEM105886,Inventory Item 5887,Consumables,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM105887,Inventory Item 5888,Packaging,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM105888,Inventory Item 5889,Spare Parts,Low,Kg,WH_PUN_01,Pune,Yes
ITEM105889,Inventory Item 5890,Consumables,Medium,Pallet,WH_CHN_01,Chennai,No
ITEM105890,Inventory Item 5891,Raw Material,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM105891,Inventory Item 5892,Finished Goods,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM105892,Inventory Item 5893,Spare Parts,Low,Pallet,WH_MUM_01,Mumbai,Yes
ITEM105893,Inventory Item 5894,Finished Goods,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM105894,Inventory Item 5895,Finished Goods,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM105895,Inventory Item 5896,Raw Material,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM105896,Inventory Item 5897,Raw Material,Low,Nos,WH_NAG_01,Nagpur,Yes
ITEM105897,Inventory Item 5898,Packaging,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM105898,Inventory Item 5899,Raw Material,Low,Box,WH_CHN_01,Chennai,No
ITEM105899,Inventory Item 5900,Packaging,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM105900,Inventory Item 5901,Raw Material,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM105901,Inventory Item 5902,Finished Goods,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM105902,Inventory Item 5903,Spare Parts,Medium,Pallet,WH_BLR_01,Bangalore,No
ITEM105903,Inventory Item 5904,Packaging,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105904,Inventory Item 5905,Finished Goods,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM105905,Inventory Item 5906,Finished Goods,Low,Nos,WH_NAG_01,Nagpur,Yes
ITEM105906,Inventory Item 5907,Raw Material,High,Pallet,WH_CHN_01,Chennai,No
ITEM105907,Inventory Item 5908,Finished Goods,Medium,Kg,WH_MUM_01,Mumbai,No
ITEM105908,Inventory Item 5909,Packaging,Low,Kg,WH_DEL_01,Delhi,Yes
ITEM105909,Inventory Item 5910,Spare Parts,High,Pallet,WH_DEL_01,Delhi,Yes
ITEM105910,Inventory Item 5911,Finished Goods,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM105911,Inventory Item 5912,Finished Goods,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM105912,Inventory Item 5913,Consumables,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM105913,Inventory Item 5914,Finished Goods,Low,Box,WH_PUN_01,Pune,No
ITEM105914,Inventory Item 5915,Finished Goods,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM105915,Inventory Item 5916,Consumables,Low,Kg,WH_DEL_01,Delhi,No
ITEM105916,Inventory Item 5917,Packaging,High,Nos,WH_NAG_01,Nagpur,Yes
ITEM105917,Inventory Item 5918,Spare Parts,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM105918,Inventory Item 5919,Consumables,High,Pallet,WH_MUM_01,Mumbai,No
ITEM105919,Inventory Item 5920,Spare Parts,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM105920,Inventory Item 5921,Raw Material,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM105921,Inventory Item 5922,Spare Parts,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM105922,Inventory Item 5923,Raw Material,Low,Pallet,WH_BLR_01,Bangalore,No
ITEM105923,Inventory Item 5924,Raw Material,Low,Nos,WH_MUM_01,Mumbai,Yes
ITEM105924,Inventory Item 5925,Consumables,Medium,Pallet,WH_DEL_01,Delhi,No
ITEM105925,Inventory Item 5926,Finished Goods,Low,Nos,WH_NAG_01,Nagpur,Yes
ITEM105926,Inventory Item 5927,Packaging,Medium,Kg,WH_BLR_01,Bangalore,No
ITEM105927,Inventory Item 5928,Spare Parts,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM105928,Inventory Item 5929,Raw Material,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM105929,Inventory Item 5930,Spare Parts,Low,Pallet,WH_MUM_01,Mumbai,Yes
ITEM105930,Inventory Item 5931,Packaging,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM105931,Inventory Item 5932,Finished Goods,High,Pallet,WH_NAG_01,Nagpur,No
